1862,,,,,,,,,,,,,,,,,6136.0,6344.0,6240.0,6136.0,6136.0,6136.0,6344.0,6448.0,6344.0,6552.0,6448.0,6448.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6448.0,6448.0,6344.0,6448.0,6552.0,6656.0,6656.0,6552.0,6760.0,6760.0,6656.0,6656.0,6760.0,6656.0,6760.0,6760.0,6760.0,6760.0,6656.0,6760.0,6760.0,6760.0,6760.0,6656.0,6760.0,6760.0,6656.0,6656.0,6656.0,6760.0,6656.0,6760.0,6760.0,6760.0,6760.0,6760.0,6760.0,6864.0,6864.0,6864.0,6760.0,6760.0,6760.0,6656.0,6760.0,6760.0,6760.0,6656.0,6552.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6344.0,6448.0,6448.0,6344.0,6344.0,6240.0,6240.0,6240.0,6344.0,6344.0,6240.0,6240.0,6344.0,6448.0,6344.0,6448.0,6552.0,6552.0,6552.0,6656.0,6656.0,6656.0,6760.0,6656.0,6656.0,6656.0,6656.0,6656.0,6760.0,6760.0,6864.0,6760.0,6760.0,6864.0,6864.0,6760.0,6864.0,6864.0,6760.0,6760.0,6760.0,6760.0,6864.0,6864.0,6760.0,6864.0,6864.0,6864.0,6968.0,6864.0,6968.0,6864.0,6968.0,6864.0,6864.0,6968.0,6864.0,6864.0,6968.0,6864.0,6864.0,6968.0,6864.0,6968.0,6864.0,6760.0,6864.0,6864.0,6864.0,6760.0,6864.0,6760.0,6760.0,6760.0,6656.0,6656.0,6656.0,6656.0,6448.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6240.0,6344.0,6240.0,6240.0,6240.0,6240.0,6344.0,6240.0,6448.0,6344.0,6448.0,6448.0,6448.0,6448.0,6552.0,6448.0,6552.0,6656.0,6656.0,6656.0,6760.0,6760.0,6760.0,6864.0,6864.0,6864.0,6760.0,6864.0,6760.0,6864.0,6760.0,6760.0,6656.0,6760.0,6656.0,6656.0,6552.0,6656.0,6448.0,6448.0,6448.0,6448.0,6344.0,6240.0,6240.0,6240.0,6240.0,6136.0,6240.0,6136.0,5928.0,6032.0
1867,,,,,,,,,,,,,,,,,6136.0,6344.0,6240.0,6240.0,6136.0,6240.0,6240.0,6344.0,6448.0,6448.0,6448.0,6552.0,6552.0,6552.0,6552.0,6448.0,6448.0,6344.0,6448.0,6448.0,6344.0,6448.0,6448.0,6656.0,6656.0,6552.0,6552.0,6760.0,6656.0,6656.0,6760.0,6656.0,6656.0,6656.0,6760.0,6656.0,6760.0,6656.0,6760.0,6656.0,6760.0,6656.0,6760.0,6760.0,6656.0,6656.0,6656.0,6656.0,6656.0,6760.0,6760.0,6760.0,6656.0,6760.0,6760.0,6656.0,6760.0,6760.0,6760.0,6656.0,6760.0,6656.0,6760.0,6656.0,6656.0,6552.0,6448.0,6552.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6344.0,6240.0,6240.0,6240.0,6240.0,6240.0,6240.0,6240.0,6136.0,6240.0,6240.0,6344.0,6344.0,6552.0,6552.0,6656.0,6656.0,6552.0,6656.0,6552.0,6552.0,6760.0,6760.0,6760.0,6656.0,6760.0,6656.0,6760.0,6760.0,6760.0,6760.0,6760.0,6760.0,6760.0,6656.0,6656.0,6656.0,6760.0,6656.0,6760.0,6760.0,6760.0,6864.0,6864.0,6968.0,6864.0,6864.0,6864.0,6864.0,6968.0,6864.0,6864.0,6864.0,6864.0,6864.0,6864.0,6968.0,6864.0,6864.0,6864.0,6864.0,6760.0,6760.0,6864.0,6760.0,6760.0,6760.0,6656.0,6656.0,6760.0,6656.0,6552.0,6656.0,6552.0,6552.0,6344.0,6344.0,6344.0,6240.0,6344.0,6240.0,6240.0,6240.0,6240.0,6240.0,6344.0,6240.0,6240.0,6240.0,6240.0,6240.0,6344.0,6344.0,6240.0,6240.0,6448.0,6448.0,6344.0,6448.0,6552.0,6552.0,6552.0,6552.0,6656.0,6656.0,6656.0,6760.0,6760.0,6760.0,6864.0,6760.0,6864.0,6760.0,6760.0,6656.0,6760.0,6656.0,6760.0,6656.0,6552.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6136.0,6240.0,6032.0,6032.0,6032.0,5720.0
1872,,,,,,,,,,,,,,,,,6136.0,6344.0,6136.0,6136.0,6136.0,6136.0,6240.0,6448.0,6448.0,6552.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6344.0,6240.0,6344.0,6344.0,6552.0,6552.0,6656.0,6656.0,6552.0,6656.0,6656.0,6760.0,6760.0,6760.0,6656.0,6760.0,6656.0,6760.0,6760.0,6760.0,6760.0,6760.0,6656.0,6656.0,6656.0,6656.0,6656.0,6552.0,6656.0,6552.0,6552.0,6552.0,6656.0,6760.0,6656.0,6656.0,6760.0,6656.0,6760.0,6656.0,6656.0,6656.0,6656.0,6656.0,6656.0,6552.0,6656.0,6656.0,6552.0,6552.0,6344.0,6344.0,6448.0,6344.0,6240.0,6344.0,6344.0,6344.0,6240.0,6240.0,6240.0,6240.0,6240.0,6240.0,6136.0,6136.0,6136.0,6136.0,6240.0,6136.0,6344.0,6240.0,6344.0,6344.0,6552.0,6448.0,6552.0,6656.0,6656.0,6552.0,6656.0,6552.0,6656.0,6760.0,6656.0,6760.0,6760.0,6760.0,6656.0,6656.0,6760.0,6760.0,6760.0,6656.0,6656.0,6656.0,6760.0,6760.0,6760.0,6656.0,6864.0,6760.0,6760.0,6864.0,6864.0,6864.0,6864.0,6968.0,6864.0,6864.0,6864.0,6864.0,6968.0,6864.0,6968.0,6864.0,6864.0,6864.0,6864.0,6864.0,6864.0,6760.0,6864.0,6760.0,6760.0,6760.0,6760.0,6760.0,6656.0,6552.0,6552.0,6656.0,6552.0,6552.0,6448.0,6448.0,6344.0,6240.0,6240.0,6344.0,6240.0,6240.0,6136.0,6136.0,6240.0,6136.0,6136.0,6136.0,6136.0,6240.0,6136.0,6240.0,6240.0,6136.0,6344.0,6344.0,6344.0,6448.0,6344.0,6552.0,6448.0,6448.0,6552.0,6552.0,6656.0,6760.0,6760.0,6760.0,6760.0,6864.0,6864.0,6760.0,6656.0,6760.0,6656.0,6656.0,6760.0,6552.0,6656.0,6448.0,6552.0,6448.0,6344.0,6448.0,6344.0,6344.0,6240.0,6240.0,6136.0,6240.0,6136.0,6032.0,5928.0,5824.0,5408.0
1877,,,,,,,,,,,,,,,,,6136.0,6240.0,6240.0,6240.0,6240.0,6136.0,6240.0,6344.0,6344.0,6344.0,6344.0,6448.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6136.0,6240.0,6240.0,6032.0,6136.0,6240.0,6240.0,6344.0,6240.0,6240.0,6344.0,6448.0,6344.0,6448.0,6448.0,6448.0,6344.0,6344.0,6448.0,6344.0,6448.0,6344.0,6344.0,6344.0,6344.0,6344.0,6448.0,6344.0,6448.0,6344.0,6448.0,6448.0,6448.0,6448.0,6344.0,6448.0,6344.0,6448.0,6344.0,6448.0,6344.0,6344.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6240.0,6136.0,6240.0,6240.0,6136.0,6136.0,6032.0,6032.0,5824.0,5616.0,5512.0,5408.0,5200.0,5200.0,5200.0,5096.0,5096.0,5096.0,5096.0,5096.0,5096.0,5096.0,5200.0,5304.0,5408.0,5512.0,5512.0,5616.0,5720.0,5720.0,5928.0,5928.0,5928.0,6032.0,6032.0,6240.0,6136.0,6240.0,6344.0,6344.0,6344.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6448.0,6344.0,6344.0,6344.0,6552.0,6448.0,6552.0,6656.0,6552.0,6656.0,6656.0,6656.0,6760.0,6656.0,6760.0,6760.0,6656.0,6656.0,6656.0,6656.0,6552.0,6552.0,6552.0,6656.0,6552.0,6552.0,6552.0,6552.0,6552.0,6448.0,6448.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6240.0,6240.0,6136.0,6240.0,6032.0,6032.0,6032.0,5928.0,5720.0,5408.0,5304.0,5200.0,5096.0,5096.0,5200.0,5200.0,5096.0,5200.0,5096.0,5096.0,5200.0,5200.0,5200.0,5200.0,5304.0,5304.0,5512.0,5512.0,5720.0,5824.0,5928.0,5928.0,6032.0,6136.0,6344.0,6240.0,6344.0,6344.0,6344.0,6344.0,6344.0,6344.0,6448.0,6448.0,6344.0,6240.0,6344.0,6240.0,6240.0,6240.0,6136.0,6032.0,6032.0,5824.0,5824.0,5304.0,5096.0,4992.0,4888.0,4992.0,4888.0,4576.0
1882,,,,,,,,,,,,,,,,,6136.0,6240.0,6240.0,6240.0,6136.0,6136.0,6240.0,6240.0,6344.0,6448.0,6344.0,6448.0,6344.0,6344.0,6240.0,6240.0,6240.0,6136.0,6240.0,6136.0,6032.0,6032.0,5824.0,5824.0,5928.0,5928.0,6032.0,6032.0,6032.0,6136.0,6136.0,6136.0,6240.0,6240.0,6240.0,6240.0,6136.0,6136.0,6344.0,6240.0,6136.0,6240.0,6136.0,6240.0,6240.0,6136.0,6032.0,6136.0,6032.0,6032.0,6032.0,6136.0,6032.0,6032.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,5928.0,5928.0,6032.0,5824.0,5928.0,5616.0,5512.0,5200.0,5096.0,5096.0,4992.0,5096.0,4888.0,4992.0,4888.0,4992.0,4888.0,4784.0,4784.0,4784.0,4784.0,4784.0,4992.0,4888.0,4888.0,4992.0,4992.0,5096.0,5096.0,5096.0,5096.0,5304.0,5200.0,5304.0,5304.0,5408.0,5616.0,5512.0,5616.0,5824.0,5824.0,5928.0,5824.0,6032.0,6032.0,5928.0,6032.0,6032.0,5928.0,6032.0,6032.0,6136.0,6136.0,6136.0,6344.0,6344.0,6344.0,6448.0,6552.0,6448.0,6448.0,6552.0,6448.0,6448.0,6552.0,6448.0,6448.0,6552.0,6448.0,6448.0,6448.0,6552.0,6448.0,6448.0,6344.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6240.0,6240.0,6136.0,6032.0,6136.0,5928.0,5928.0,5824.0,5408.0,5304.0,4992.0,5096.0,4992.0,4888.0,4888.0,4888.0,4888.0,4888.0,4784.0,4888.0,4784.0,4888.0,4992.0,4888.0,4992.0,4992.0,4992.0,4992.0,4992.0,4992.0,5096.0,5200.0,5304.0,5200.0,5408.0,5408.0,5616.0,5720.0,5720.0,5928.0,5928.0,5928.0,6032.0,5928.0,6032.0,6032.0,5928.0,5928.0,5928.0,5824.0,5928.0,5824.0,5512.0,5512.0,5304.0,5200.0,4992.0,5096.0,4992.0,4888.0,4784.0,4888.0,4576.0,4264.0,3848.0
1887,,,,,,,,,,,,,,,,,6136.0,6240.0,6240.0,6136.0,6240.0,6136.0,6344.0,6344.0,6344.0,6448.0,6344.0,6448.0,6344.0,6344.0,6344.0,6136.0,6240.0,6240.0,6136.0,6136.0,6136.0,5928.0,5824.0,5616.0,5720.0,5720.0,5824.0,5928.0,5928.0,6032.0,6032.0,6032.0,5928.0,5928.0,5928.0,6032.0,6032.0,6136.0,6032.0,6136.0,6032.0,5928.0,5928.0,5928.0,6032.0,5928.0,5824.0,5824.0,5928.0,5824.0,5720.0,5824.0,5824.0,5928.0,5824.0,5928.0,5824.0,5824.0,5824.0,5928.0,5824.0,5928.0,5824.0,5720.0,5824.0,5824.0,5616.0,5616.0,5512.0,5408.0,5096.0,5096.0,4992.0,4888.0,4992.0,4888.0,4888.0,4784.0,4888.0,4784.0,4784.0,4680.0,4784.0,4680.0,4576.0,4576.0,4680.0,4680.0,4784.0,4888.0,4784.0,4888.0,4888.0,4992.0,5096.0,5096.0,4992.0,5096.0,5200.0,5200.0,5200.0,5200.0,5200.0,5304.0,5304.0,5408.0,5512.0,5512.0,5512.0,5616.0,5512.0,5512.0,5616.0,5616.0,5616.0,5512.0,5720.0,5720.0,5824.0,6032.0,6032.0,6136.0,6136.0,6344.0,6344.0,6344.0,6448.0,6448.0,6448.0,6344.0,6448.0,6448.0,6344.0,6448.0,6448.0,6448.0,6448.0,6448.0,6344.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6136.0,6136.0,6136.0,6032.0,6136.0,6032.0,5928.0,5928.0,5824.0,5512.0,5200.0,5096.0,5096.0,4888.0,4992.0,4784.0,4888.0,4784.0,4784.0,4680.0,4784.0,4784.0,4680.0,4784.0,4680.0,4680.0,4680.0,4784.0,4784.0,4784.0,4784.0,4888.0,4992.0,4992.0,4992.0,4992.0,5200.0,5096.0,5304.0,5304.0,5408.0,5512.0,5512.0,5512.0,5616.0,5616.0,5616.0,5616.0,5616.0,5512.0,5512.0,5512.0,5512.0,5200.0,5200.0,4992.0,5096.0,4992.0,4888.0,4784.0,4888.0,4680.0,4784.0,4264.0,4056.0,3952.0,3744.0,3744.0
1892,,,,,,,,,,,,,,,,,6136.0,6344.0,6136.0,6240.0,6136.0,6240.0,6240.0,6344.0,6344.0,6448.0,6448.0,6344.0,6344.0,6240.0,6344.0,6240.0,6240.0,6136.0,6136.0,6136.0,5928.0,5928.0,5616.0,5616.0,5720.0,5720.0,5720.0,5720.0,5824.0,5928.0,5928.0,6032.0,6032.0,6032.0,5928.0,6032.0,5928.0,6032.0,6032.0,6032.0,5928.0,6032.0,5928.0,5928.0,5928.0,5824.0,5824.0,5824.0,5720.0,5616.0,5616.0,5616.0,5720.0,5824.0,5720.0,5720.0,5720.0,5720.0,5720.0,5720.0,5824.0,5824.0,5720.0,5720.0,5720.0,5512.0,5512.0,5512.0,5200.0,5200.0,5096.0,4992.0,4992.0,4888.0,4992.0,4784.0,4888.0,4784.0,4784.0,4680.0,4784.0,4680.0,4576.0,4576.0,4472.0,4576.0,4472.0,4784.0,4784.0,4784.0,4784.0,4888.0,4992.0,4992.0,4992.0,4992.0,4992.0,4992.0,4992.0,5096.0,5200.0,5096.0,5200.0,5304.0,5304.0,5304.0,5408.0,5408.0,5408.0,5512.0,5512.0,5512.0,5408.0,5408.0,5512.0,5512.0,5408.0,5512.0,5720.0,5824.0,5928.0,6032.0,6136.0,6136.0,6240.0,6136.0,6344.0,6344.0,6344.0,6240.0,6448.0,6344.0,6344.0,6344.0,6448.0,6344.0,6344.0,6344.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6136.0,6136.0,6032.0,6032.0,6032.0,5928.0,6032.0,5824.0,5928.0,5512.0,5304.0,5200.0,5096.0,4992.0,4888.0,4992.0,4784.0,4888.0,4680.0,4784.0,4680.0,4576.0,4472.0,4576.0,4576.0,4576.0,4576.0,4680.0,4680.0,4784.0,4784.0,4888.0,4888.0,4888.0,4992.0,4992.0,4992.0,5096.0,5096.0,5200.0,5304.0,5304.0,5304.0,5408.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5512.0,5408.0,5408.0,5304.0,5096.0,5096.0,4992.0,4888.0,4992.0,4784.0,4888.0,4680.0,4784.0,4368.0,4056.0,3952.0,3952.0,3848.0,3640.0
1897,,,,,,,,,,,,,,,,,6136.0,6344.0,6136.0,6136.0,6136.0,6136.0,6344.0,6240.0,6344.0,6344.0,6344.0,6448.0,6344.0,6344.0,6240.0,6240.0,6136.0,6136.0,6136.0,6032.0,5928.0,5512.0,5408.0,5304.0,5408.0,5408.0,5616.0,5616.0,5720.0,5616.0,5616.0,5720.0,5824.0,5720.0,5824.0,5720.0,5824.0,5720.0,5720.0,5720.0,5720.0,5720.0,5720.0,5720.0,5616.0,5512.0,5408.0,5408.0,5304.0,5408.0,5304.0,5408.0,5408.0,5304.0,5408.0,5512.0,5408.0,5512.0,5512.0,5408.0,5408.0,5408.0,5304.0,5408.0,5304.0,5200.0,5200.0,4992.0,5096.0,4992.0,4888.0,4992.0,4888.0,4784.0,4784.0,4784.0,4680.0,4576.0,4472.0,4472.0,4472.0,4368.0,4472.0,4368.0,4472.0,4472.0,4472.0,4576.0,4472.0,4576.0,4784.0,4784.0,4784.0,4888.0,4784.0,4888.0,4992.0,4992.0,4888.0,5096.0,5096.0,5096.0,5096.0,5096.0,5096.0,5200.0,5096.0,5096.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5304.0,5200.0,5304.0,5408.0,5512.0,5616.0,5720.0,5824.0,5928.0,5928.0,6032.0,5928.0,6032.0,6032.0,6032.0,6032.0,6032.0,6032.0,6136.0,6136.0,6032.0,6032.0,6032.0,6032.0,6032.0,5928.0,5928.0,5824.0,5928.0,5824.0,5824.0,5824.0,5616.0,5720.0,5616.0,5408.0,5304.0,5200.0,4992.0,5096.0,4888.0,4992.0,4888.0,4784.0,4888.0,4784.0,4680.0,4472.0,4472.0,4472.0,4472.0,4472.0,4472.0,4472.0,4472.0,4576.0,4576.0,4576.0,4472.0,4576.0,4680.0,4680.0,4784.0,4888.0,4784.0,4888.0,4888.0,4992.0,4992.0,5096.0,5096.0,5200.0,5200.0,5304.0,5200.0,5304.0,5304.0,5200.0,5304.0,5200.0,5096.0,5200.0,4992.0,5096.0,4888.0,4992.0,4784.0,4888.0,4784.0,4680.0,4472.0,4056.0,3952.0,3952.0,3848.0,3744.0,3744.0,3536.0
1902,,,,,,,,,,,,,,,,,6136.0,6240.0,6240.0,6240.0,6136.0,6240.0,6240.0,6240.0,6344.0,6344.0,6344.0,6344.0,6344.0,6344.0,6240.0,6136.0,6136.0,6136.0,6032.0,6032.0,6032.0,5096.0,5200.0,5304.0,5200.0,5304.0,5408.0,5408.0,5408.0,5408.0,5304.0,5408.0,5512.0,5408.0,5408.0,5408.0,5304.0,5304.0,5408.0,5304.0,5304.0,5304.0,5304.0,5200.0,5200.0,5200.0,5200.0,5096.0,5096.0,5096.0,5200.0,5200.0,5096.0,5200.0,5096.0,5200.0,5096.0,5096.0,5096.0,5200.0,5096.0,5096.0,5096.0,4992.0,4992.0,4888.0,4992.0,4888.0,4888.0,4784.0,4888.0,4784.0,4680.0,4472.0,4472.0,4264.0,4368.0,4264.0,4368.0,4264.0,4368.0,4264.0,4368.0,4264.0,4368.0,4472.0,4368.0,4472.0,4472.0,4472.0,4472.0,4576.0,4784.0,4680.0,4784.0,4784.0,4888.0,4888.0,4888.0,4992.0,4992.0,4888.0,4992.0,4992.0,4992.0,4992.0,4992.0,5096.0,5096.0,5096.0,4992.0,5096.0,5096.0,4992.0,5096.0,5096.0,5096.0,5096.0,5096.0,5304.0,5408.0,5408.0,5512.0,5512.0,5616.0,5616.0,5616.0,5824.0,5824.0,5720.0,5824.0,5720.0,5824.0,5720.0,5824.0,5720.0,5720.0,5720.0,5616.0,5616.0,5512.0,5408.0,5304.0,5304.0,5304.0,5096.0,5200.0,5096.0,5096.0,4992.0,4888.0,4992.0,4888.0,4888.0,4784.0,4888.0,4680.0,4784.0,4472.0,4264.0,4368.0,4264.0,4368.0,4264.0,4368.0,4264.0,4368.0,4472.0,4368.0,4472.0,4368.0,4472.0,4472.0,4472.0,4576.0,4576.0,4576.0,4576.0,4680.0,4784.0,4888.0,4784.0,4888.0,4992.0,4888.0,5096.0,5096.0,4992.0,5096.0,4992.0,5096.0,5096.0,5096.0,4992.0,4992.0,4992.0,4888.0,4992.0,4784.0,4888.0,4784.0,4784.0,4680.0,4472.0,4264.0,4056.0,4056.0,3848.0,3744.0,3744.0,3640.0,3640.0,3536.0
1907,,,,,,,,,,,,,,,,,6136.0,6344.0,6136.0,6136.0,6240.0,6240.0,6240.0,6344.0,6344.0,6448.0,6344.0,6344.0,6344.0,6344.0,6240.0,6240.0,6136.0,6240.0,6032.0,6032.0,5928.0,5616.0,5304.0,5512.0,5512.0,5616.0,5616.0,5720.0,5616.0,5720.0,5824.0,5720.0,5720.0,5824.0,5824.0,5720.0,5720.0,5824.0,5824.0,5824.0,5824.0,5720.0,5720.0,5720.0,5720.0,5512.0,5512.0,5512.0,5408.0,5408.0,5408.0,5408.0,5408.0,5512.0,5408.0,5512.0,5408.0,5408.0,5408.0,5408.0,5512.0,5512.0,5408.0,5304.0,5408.0,5200.0,5200.0,5096.0,4992.0,5096.0,4888.0,4992.0,4888.0,4784.0,4888.0,4680.0,4784.0,4680.0,4576.0,4472.0,4472.0,4368.0,4472.0,4368.0,4472.0,4472.0,4472.0,4576.0,4472.0,4784.0,4680.0,4888.0,4888.0,4784.0,4888.0,4992.0,4888.0,4888.0,4888.0,5096.0,5096.0,5096.0,5096.0,5200.0,5200.0,5096.0,5200.0,5200.0,5304.0,5200.0,5304.0,5200.0,5200.0,5304.0,5200.0,5304.0,5304.0,5304.0,5408.0,5512.0,5720.0,5720.0,5928.0,5928.0,6032.0,6032.0,5928.0,5928.0,6032.0,6136.0,6032.0,6032.0,6032.0,6136.0,6136.0,6136.0,6136.0,6136.0,6136.0,6032.0,5928.0,5928.0,6032.0,6032.0,5824.0,5928.0,5824.0,5824.0,5720.0,5512.0,5616.0,5408.0,5304.0,5200.0,5096.0,4992.0,4888.0,4992.0,4888.0,4784.0,4680.0,4784.0,4472.0,4472.0,4472.0,4472.0,4472.0,4472.0,4472.0,4576.0,4576.0,4472.0,4576.0,4576.0,4576.0,4784.0,4680.0,4888.0,4888.0,4888.0,4888.0,4992.0,5096.0,4992.0,5096.0,5096.0,5200.0,5200.0,5304.0,5200.0,5304.0,5304.0,5304.0,5200.0,5200.0,5200.0,5200.0,4992.0,5096.0,4888.0,4992.0,4888.0,4784.0,4888.0,4680.0,4680.0,4264.0,4056.0,3848.0,3952.0,3744.0,3640.0,3536.0
1912,,,,,,,,,,,,,,,,,6136.0,6344.0,6240.0,6240.0,6136.0,6136.0,6344.0,6344.0,6344.0,6448.0,6344.0,6344.0,6240.0,6240.0,6240.0,6136.0,6136.0,6240.0,6032.0,5928.0,5928.0,5408.0,5200.0,5200.0,5304.0,5304.0,5304.0,5304.0,5408.0,5512.0,5512.0,5512.0,5512.0,5408.0,5512.0,5408.0,5512.0,5408.0,5408.0,5408.0,5408.0,5304.0,5304.0,5304.0,5304.0,5304.0,5200.0,5200.0,5200.0,5096.0,5200.0,5096.0,5096.0,5096.0,5096.0,5096.0,5096.0,5200.0,5096.0,5200.0,5096.0,5096.0,5096.0,5096.0,5096.0,4992.0,4992.0,4888.0,4992.0,4888.0,4784.0,4888.0,4680.0,4784.0,4576.0,4472.0,4368.0,4368.0,4368.0,4368.0,4264.0,4368.0,4264.0,4368.0,4368.0,4472.0,4472.0,4472.0,4472.0,4472.0,4576.0,4784.0,4680.0,4680.0,4888.0,4888.0,4888.0,4784.0,4888.0,4888.0,4888.0,4888.0,4992.0,5096.0,4992.0,4992.0,4992.0,5096.0,5096.0,4992.0,4992.0,4992.0,5096.0,4992.0,4992.0,4992.0,5096.0,5200.0,5304.0,5304.0,5408.0,5512.0,5616.0,5720.0,5616.0,5720.0,5720.0,5720.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5824.0,5616.0,5616.0,5512.0,5616.0,5408.0,5304.0,5304.0,5200.0,5200.0,5200.0,5096.0,5096.0,4992.0,4992.0,4888.0,4992.0,4784.0,4888.0,4784.0,4784.0,4680.0,4472.0,4264.0,4368.0,4264.0,4368.0,4368.0,4368.0,4472.0,4368.0,4472.0,4368.0,4368.0,4472.0,4472.0,4472.0,4576.0,4576.0,4472.0,4680.0,4680.0,4888.0,4888.0,4888.0,4992.0,4992.0,4992.0,4992.0,4992.0,5096.0,5096.0,5096.0,5096.0,5200.0,5096.0,5096.0,4992.0,5096.0,4888.0,4992.0,4888.0,4888.0,4784.0,4784.0,4784.0,4576.0,4368.0,4056.0,3952.0,3952.0,3848.0,3744.0,3744.0,3536.0,3640.0
1917,,,,,,,,,,,,,,,,,6136.0,6240.0,6240.0,6240.0,6136.0,6240.0,6240.0,6344.0,6344.0,6344.0,6344.0,6344.0,6240.0,6344.0,6240.0,6136.0,6136.0,6136.0,6136.0,6032.0,6032.0,5512.0,5304.0,5408.0,5408.0,5408.0,5408.0,5408.0,5512.0,5616.0,5616.0,5616.0,5616.0,5616.0,5512.0,5616.0,5512.0,5512.0,5512.0,5512.0,5616.0,5512.0,5512.0,5512.0,5408.0,5304.0,5304.0,5304.0,5304.0,5200.0,5304.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5304.0,5200.0,5304.0,5200.0,5200.0,5200.0,5200.0,5096.0,5096.0,5096.0,4992.0,4888.0,4992.0,4888.0,4784.0,4888.0,4784.0,4680.0,4576.0,4472.0,4472.0,4368.0,4472.0,4368.0,4472.0,4368.0,4472.0,4472.0,4472.0,4472.0,4472.0,4576.0,4576.0,4680.0,4680.0,4680.0,4784.0,4888.0,4888.0,4784.0,4992.0,4992.0,4888.0,4992.0,5096.0,4992.0,5096.0,4992.0,5096.0,5096.0,5200.0,5096.0,5096.0,5200.0,5200.0,5200.0,5096.0,5200.0,5200.0,5200.0,5200.0,5200.0,5304.0,5408.0,5616.0,5616.0,5824.0,5824.0,5824.0,5928.0,5928.0,5928.0,5928.0,5928.0,5928.0,5928.0,5824.0,5928.0,5928.0,5824.0,5824.0,5824.0,5720.0,5720.0,5720.0,5720.0,5512.0,5512.0,5512.0,5408.0,5512.0,5304.0,5200.0,5200.0,5096.0,5096.0,4992.0,4888.0,4992.0,4888.0,4784.0,4784.0,4680.0,4472.0,4576.0,4368.0,4472.0,4368.0,4472.0,4368.0,4472.0,4368.0,4472.0,4472.0,4472.0,4472.0,4472.0,4576.0,4576.0,4784.0,4784.0,4784.0,4784.0,4784.0,4888.0,4992.0,5096.0,4992.0,4992.0,5200.0,5096.0,5200.0,5096.0,5200.0,5200.0,5200.0,5200.0,5096.0,5096.0,5096.0,4992.0,4992.0,4888.0,4888.0,4784.0,4784.0,4680.0,4472.0,4368.0,4160.0,3952.0,3848.0,3744.0,3640.0,3744.0,3640.0
